,EBITDA,avg10Volume,avg30Volume,beta,companyName,currentDebt,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debtToEquity,dividendYield,employees,enterpriseValue,enterpriseValueToRevenue,exDividendDate,float,forwardPERatio,grossProfit,marketcap,maxChangePercent,month1ChangePercent,month3ChangePercent,month6ChangePercent,nextDividendDate,nextEarningsDate,peHigh,peLow,peRatio,pegRatio,priceToBook,priceToSales,profitMargin,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,totalCash,totalRevenue,ttmDividendRate,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
0,8816000000,2736341.4,2964034.37,1.4344150400776094,"Mastercard, Inc.",500000000,226.68,0.084468,264.72,0.012419,1.17,0.004112454355301875,14800,285514373567.58,,2019-07-08,896620358.76,37.02,,288111373568,53.052174,0.080314,0.141383,0.409223,,2019-07-30,41.69719350073855,25.389955686853764,46.84,2.51,52.79911217794254,,,,0.0,,1009860000.0,8931000000,,1.16,6.0215,0.389918,282.29,171.89,0.389918,1.132236,2.365913,0.486613
0,,23533478.8,19449099.83,0.7549775596955688,Wells Fargo & Co.,152334000000,48.76,0.081377,46.3,0.060671,1.71,0.03569979716024341,258700,552717280000.0,,2019-08-08,4412471185.2,10.34,,217886280000,1.092009,0.065025,0.021338,-0.010438,2019-08-08,2019-10-15,12.297520661157026,8.888429752066116,10.11,0.31,1.1107239786711254,,,,0.0,,4419600000.0,,,1.76,4.8784,-0.159134,59.52,43.02,-0.159134,-0.120094,-0.019437,0.050277
0,,13532828.3,12731803.23,1.187224922079683,"Citigroup, Inc.",248704000000,64.58,0.069354,68.11,0.014766,2.25,0.02494456762749446,204000,605129656000.0,,2019-08-02,2254053170.6000004,9.47,,163016656000,-0.802219,0.058841,0.015909,0.130149,2019-08-02,2019-10-15,10.46453407510431,6.734353268428373,10.01,0.51,0.8307851187442666,,,,0.0,,2259100000.0,,,1.8,7.2079,0.006555999999999999,75.24,48.42,0.006556,0.163802,0.507709,0.348029
0,3309000000,6878896.7,5767346.8,1.4973128030873089,"PayPal Holdings, Inc.",1998000000,98.73,-0.005853,115.26,-0.026961,0.13,,21800,128782618300.0,8.32,,1116517452.93,36.66,7670000000,135893618300,2.019613,0.016011,0.027126,0.251246,,2019-10-19,41.74570446735395,25.65635738831615,53.97,1.12,8.832290283374496,8.78,0.13287255345261934,15481000000,710137.61,13.16,1176670000.0,9109000000,15481000000,,2.14,0.35139200000000004,121.48,74.66,0.351392,1.254423,2.019613,0.346822
0,15119000000,3810929.2,3286944.53,1.0324421748414045,American Express Co.,14415000000,110.81,0.03918,123.01,0.00619,2.76,0.012304779933743492,59000,139264069720.0,3.22,2019-07-03,827294494.9679999,15.89,29238000000,105186069720,2.549673,0.022914,0.085817,0.263001,,2019-10-18,16.0272614622057,11.034696406443617,15.67,1.25,4.718980247644684,2.43,0.1586645101663586,43280000000,733559.32,52.17,829674000.0,27445000000,43280000000,1.56,8.0917,0.220799,129.34,89.05,0.220799,0.526868,0.356445,0.325042
0,4525600000,1434509.7,1725811.53,0.3488366308351278,American Tower Corp.,2754800000,181.47,-0.031435,207.95,-0.010208,3.97,0.01612982061684344,5026,110288485570.0,14.82,2019-06-18,440461774.764,56.21,3151500000,90433485570,33.878403,-0.006121,0.063137,0.217435,,2019-07-31,72.20792079207921,46.33333333333333,67.08,1.63,16.947487035475348,12.15,0.16618056208921922,7440100000,1480322.32,16.83,442023000.0,1304900000,7440100000,3.3,3.05,0.417025,218.79,140.39,0.417025,0.49127,1.175212,0.305283
0,,6650145.4,5476500.6,0.6826111317288659,U.S. Bancorp,22219000000,51.3,0.09046,52.82,0.03705,1.09,0.02579295921924015,73333,146368920000.0,,2019-06-27,1579990896.0,13.31,,90889920000,1.763731,0.103886,0.082642,0.119173,,2019-10-16,13.52470588235294,10.150588235294117,13.48,1.97,1.7811424876050874,,,,0.0,,1584000000.0,,,1.48,4.2569,0.090875,57.48,43.14,0.090875,0.025769,0.318339,0.237972
0,,2864860.6,2429134.23,1.1493999420186873,"The Goldman Sachs Group, Inc.",140588000000,198.13,0.159032,200.58,0.038037,4.18,0.014630413252903575,36600,457882475460.0,,2019-08-29,342408841.245,9.72,,81267475460,1.965096,0.114489,0.073555,0.112257,2019-08-29,2019-10-15,10.28020134228188,6.363255033557047,9.22,-3.25,0.9011196480567721,,,,0.0,,365839000.0,,,3.25,24.0977,-0.065225,245.08,151.7,-0.065225,-0.082656,0.327353,0.291286
0,,9054359.7,8893307.17,1.2162582049396686,Morgan Stanley,89942000000,43.44,0.068192,43.48,0.027865,3.25,0.026235242675994752,60348,336677660000.0,,2019-07-30,1253702982.0,9.35,,75882660000,0.196939,0.051736,-0.056129,0.07245,2019-07-30,2019-10-15,11.515695067264573,8.237668161434978,9.83,-6.14,0.9456254517359122,,,,0.0,,1659000000.0,,,1.2,4.653,-0.104016,51.31,36.74,-0.104016,0.109019,0.606397,0.132178
0,5803000000,532637.1,497631.87,1.1561294408686489,"BlackRock, Inc.",1000000000,430.47,0.069803,456.31,0.009756,0.16,0.026894200807244282,14900,72866838390.0,5.13,2019-09-04,149342023.107,17.34,11322000000,74291838390,9.951034,0.029474,-0.00348,0.179618,2019-09-04,2019-10-18,19.2603305785124,13.553343350864012,18.02,-4.81,2.2947994807561627,5.23,0.3031903655186985,14199000000,952953.02,91.39,155367000.0,6488000000,14199000000,12.86,26.5428,-0.04921299999999999,509.87,360.79,-0.049213,0.245803,0.593211,0.227903
0,2892600000,1080670.8,1208946.5,0.3447462762287548,"CME Group, Inc.",574200000,184.14,0.020142,197.41,-0.024595,0.17,0.01417416820012931,4590,74930133249.99998,17,2019-06-07,353316574.14,29.74,3705400000,71978033250,17.568897,0.036978,0.132597,0.0871,,2019-07-31,31.585106382978726,24.06382978723404,37.44,-2.9,2.7770677330864055,16.33,0.4451451905626134,4408000000,960348.58,12.31,357972000.0,1448900000,4408000000,2.85,5.37,0.214998,207.83,158.34,0.214998,0.521349,1.531978,0.083468
0,,1462054.1,1505510.7,0.5699196219431779,Chubb Ltd.,1927000000,136.95,0.018035,148.6,0.03505,0.28,0.019219454795057853,32700,84362526870.0,,2019-06-20,454709858.616,14.62,,70040526870,3.934583,0.039481,0.065028,0.158951,,2019-10-22,15.993730407523511,12.491118077324975,,0.0,1.3921236856018446,,,,0.0,,457871000.0,,,2.94,,0.10936299999999999,153.06,119.54,0.109363,0.055381,0.4038,0.201744
0,-12499460000,2840502.2,4366827.73,1.2036837844323591,"Altaba, Inc.",,67.18,0.076235,67.15,0.00652,0.09,,,39231979110.0,1.85,,,4.17,21186131000,36890476110,0.02,0.014864,-0.065535,0.088776,,2019-07-29,,,-4.47,,1.0493343215930675,1.74,-0.42565002706505156,21198925000.000004,,40.81,519510999.99999994,658497000,21198925000.000004,,-15.9011,-0.0417,79.18,54.75,-0.0417,0.02,0.02,0.235171
0,,2107223.3,1851996.8,0.7875970172663607,"The PNC Financial Services Group, Inc.",1632000000,128.81,0.056135,135.55,0.023143,1.2,,53063,121250600000.0,,2019-07-18,445705935,12.64,,63831600000,2.183879,0.060449,0.04226,0.143589,,2019-10-16,13.311934900542495,9.805605786618445,,0,1.3374036205162587,,,,0,,447000000.0,,,,,-0.011080000000000001,147.23,108.45,-0.01108,0.101795,0.62497,0.201919
0,3588217000,6798159.4,8178116.33,1.1336739008309624,"The Blackstone Group, Inc.",187639000,36.47,0.115995,43.96,0.029682,1.6,0.04405196914332115,2615,66010317724.24,10.48,2019-07-26,,21.42,6135346000,58325402724,0.115516,0.111713,0.215996,0.484182,,2019-10-17,21.286324786324787,11.487179487179487,27.37,-0.75,5.08772527191395,9.26,0.24485445117507387,6296753000,2407936.14,9.56,658866000.0,2545161000,6296753000,2.17,1.7999,0.395863,49.81,26.88,0.395863,0.298473,0.367483,0.638178
0,5112000000,10681097.1,10402857.77,1.134900528612205,The Charles Schwab Corp.,8000000,44.17,0.074128,41.82,0.020621,0.33,0.01362088535754824,19500,31379190500.0,2.86,2019-08-08,1194548257.86,16.5,9416000000,58807190500,5.070866,0.095771,-0.040305,-0.073022,2019-08-08,2019-10-14,20.08679245283019,14.275471698113208,16.44,1.64,2.845050338655055,5.35,0.31913731913731913,10989000000,563538.46,8.23,1335010000.0,34306000000,10989000000,0.6,2.68,-0.161751,53.01,37.83,-0.161751,0.144766,0.764975,0.059404
0,2742000000,1254645.8,1697662.67,0.7269202809038575,"Marsh & McLennan Cos., Inc.",314000000,90.56,0.043492,99.07,0.014557,0.78,0.01620302586627623,65000,57145192800.0,,2019-07-10,510288074.64,22.42,,52387192800,1.180469,0.03141,0.098071,0.233446,0000-00-00,2019-07-30,23.020044543429844,16.547884187082403,30.86,3.04,6.974729436825989,,,,0,,511344000.0,1066000000,,1.66,3.32,0.21587900000000002,103.36,74.3,0.215879,0.268214,0.929789,0.296179
0,626000000,47673482.9,54797529.1,2.270566705700011,"Advanced Micro Devices, Inc.",136000000.0,25.0,0.120553,30.74,0.035616,0.99,,10100,36885032000.0,5.7,,998925740.8,53.16,2447000000.0,36796032000,3.297806,0.106701,0.228602,0.685828,,2019-07-30,85.02439024390243,39.09756097560975,123.57,-2.72,29.06479620853081,5.68,0.05204633204633204,6475000000.0,641089.11,5.99,1081600000,1161000000.0,6475000000.0,,0.2753,0.796199,34.86,16.03,0.796199,1.731076,5.906801,0.806691
0,13915000000,5507902.3,4785140.57,1.240536862661667,The Boeing Co.,3190000000.0,363.65,-0.006222,357.64,-0.076107,40.85,0.02182608695652174,153000,199417950000.0,1.97,2019-08-08,561580078.3199999,91.27,19637000000.0,194134950000,13.476042,-0.05225,-0.08983,-0.049508,2019-08-08,2019-10-25,69.68906249999999,45.698437500000004,39.7,-0.14,572.6694690265487,1.92,0.10336507559801042,101127000000.0,660960.78,179.71,562710000,8564000000.0,101127000000.0,7.53,8.69,-0.043394,446.01,292.47,-0.043394,0.997635,1.850786,0.06544
0,8911000000,2541376.8,2258486.3,0.900640448055347,"Honeywell International, Inc.",6458000000.0,156.17,0.004629,172.29,0.000173,0.89,0.01846091814987616,114000,130217783880.0,3.11,2019-05-23,716906259.072,21.41,15414000000.0,124913783880,6.856623,-0.001323,0.006143,0.235834,,2019-10-21,22.420854271356788,15.512562814070353,18.16,-19.32,6.870945207920792,2.99,0.16179952644041043,41811000000.0,366763.16,58.11,719508000,10910000000.0,41811000000.0,3.205,9.56,0.089557,178.47,123.48,0.089557,0.316327,0.857619,0.316923
0,9497000000,3574002.9,3465531.67,1.026516738280888,United Technologies Corp.,4345000000.0,126.34,0.082442,130.58,0.020158,1.18,0.021418565214185652,240000,156420940780.0,2.35,2019-08-15,861006975.266,16.91,16647000000.0,117025768530,3.762228,0.05164,-0.045666,0.178571,2019-08-15,2019-10-22,18.072590738423028,12.575719649561952,21.9,1.88,3.0438997172657754,1.76,0.0792509588629014,66485000000.0,277020.83,77.05,862906000,6152000000.0,66485000000.0,2.905,6.1935,0.008177,144.4,100.48,0.008177,0.157912,0.199213,0.252355
0,8598000000,1439808.9,1161603.47,0.8064926586495772,Lockheed Martin Corp.,1500000000.0,314.65,0.055178,355.23,0.033079,10.12,0.023277215395441996,105000,117666765080.0,2.19,2019-08-30,281806376.19,17.53,8737000000.00001,104334765080,6.04554,0.028879,0.12438,0.283427,2019-08-30,2019-10-23,18.428923988153997,11.903751233958538,17.87,0.76,74.84559905308465,1.94,0.09385811539749264,53762000000.00001,512019.05,190.38,282398000,772000000.0,53762000000.00001,8.6,20.6709,0.139992,373.37,241.17,0.139992,0.232,1.04458,0.395611
0,4781500000,2770156.5,2417300.7,0.9118477536463073,Danaher Corp.,51800000.0,119.9,0.018979,138.72,0.00466,0.35,0.0046387405116671354,71000,111019619040.0,5.58,2019-06-27,636384326.48,29.64,11123900000.0,102067119040,7.012577,0.002113,0.08346,0.341884,,2019-10-21,31.35775862068965,20.385775862068964,41.12,11.82,3.6175541227174777,5.13,0.13325792992509927,19893000000.0,280183.1,27.73,717368000,787800000.0,19893000000.0,0.66,3.46,0.38472,145.5,94.59,0.38472,0.604389,0.837522,0.415721
0,9262000000,3291383.5,2879095.57,1.0530826531827697,3M Co.,1211000000.0,191.98,0.043734,169.86,-0.003779,1.5,0.03218760777100816,93516,111551040420.0,3.4,2019-05-23,574365456.948,18.55,16190000000.0,100087040420,1.797921,0.014461,-0.085327,-0.099482,,2019-10-25,23.57832618025751,17.094420600858367,20.6,-1.37,10.217133566761943,3.05,0.16325347169235466,32765000000.0,350367.85,56.95,575279000,3233000000.0,32765000000.0,5.6,8.4457,-0.161219,219.75,159.32,-0.161219,-0.07858,0.296868,-0.088871
0,19731000000,45078930.6,43286061.43,1.07721246519254,General Electric Co.,12849000000.0,9.63,0.02737,10.14,0.029383,3.55,0.024738344433872503,283000,166593713100.0,1.37,2019-06-28,8660680015.050001,17.81,34478000000.0,91655713100,-0.600842,0.010577,0.080164,0.176932,,2019-07-31,22.203388191922347,10.731100533976985,-4.43,0.49,2.958449149478713,0.75,-0.18390001233400485,121615000000.0,429734.98,13.95,8720810000,35020000000.0,121615000000.0,0.26,-2.3701,-0.195253,13.78,6.66,-0.195253,-0.641211,-0.60686,0.30559
0,11434000000,4980577.8,4257359.33,1.478573790018717,"Caterpillar, Inc.",11553000000.0,131.36,0.044722,130.11,-0.017155,2.6,0.025880228708997897,104000,104676757920.0,1.91,2019-07-19,570765416.8080001,11.16,16347000000.0,76013757920,4.508963,-0.019041,-0.043879,0.068746,,2019-10-23,14.254919499105547,10.023255813953488,12.24,-2.6,5.414470968017665,1.39,0.1123314206352107,54722000000.0,526173.08,95.69,571876000,7890000000.0,54722000000.0,3.44,10.86,-0.067621,159.37,112.06,-0.067621,0.376271,0.307207,0.051749
0,4580000000,1020990.3,762312.9,0.83536999869188,Northrop Grumman Corp.,517000000.0,285.73,0.139256,318.63,0.090718,1.76,0.0139566549415636,85000,72466678960.0,2.41,2019-05-31,168605468.604,18.01,6791000000.0,59645678960,5.677515,0.107578,0.232587,0.285162,,2019-10-24,16.626215840666976,10.35803612783696,17.16,0.6,7.285413333333333,1.98,0.107293570360525,30095000000.0,354058.82,177.87,169198000,1579000000.0,30095000000.0,4.92,20.5442,0.168639,358.96,223.63,0.168639,0.169383,1.409362,0.430856
0,5220000000,1280374.8,1105352.5,0.9529761630266833,General Dynamics Corp.,973000000.0,173.41,0.107912,176.02,0.027678,1.06,0.020555526274179097,105600,66256372120.0,1.83,2019-07-03,287141553.46400005,16.02,6715000000.0,54802372120,5.330686,0.067578,0.058702,0.101864,,2019-10-24,18.398582816651903,12.743135518157661,16.69,2.91,4.671187531537675,1.51,0.092421186417263,36193000000.0,342736.74,125.3,288844000,963000000.0,36193000000.0,3.9,11.37,-0.044903000000000005,207.72,143.87,-0.044903,-0.10681,0.566274,0.206473
0,7069400000,1685123.6,1947157.23,1.2400695206439833,Deere & Co.,15018700000.0,154.91,0.124612,155.56,0.031791,3.74,0.01701977815599507,74000,91874948440.0,2.46,2019-06-27,316446962.92800003,16.66,10225400000.0,54012948440,7.122718,0.033794,0.024656,0.088824,,2019-08-16,17.18492462311558,12.896482412060301,16.4,1.36,4.785073126738602,1.45,0.0634143598175766,37341700000.0,504617.57,117.8,316996000,4394100000.0,37341700000.0,2.9,10.39,0.21015599999999998,170.99,128.32,0.210156,0.422053,0.694489,0.150506
0,5106000000,2259920.3,2197706.6,0.8079534519692935,Raytheon Co.,300000000.0,176.99,0.070144,179.25,0.051119,0.44,0.01907371305126719,67000,54309967860.0,2.01,2019-07-09,277903399.024,16.25,7485000000.0,52862967860,5.253809,0.065877,0.081856,0.125348,,2019-10-24,19.401103955841766,13.272309107635696,17.46,3.46,4.607999290446304,1.95,0.10750979377633232,27058000000.0,403850.75,97.14,278534000,3608000000.0,27058000000.0,3.62,10.8669,-0.032572000000000004,210.89,144.27,-0.032572,0.1315,0.846917,0.231283
0,4045000000,1523359.8,1249353.4,1.0818091510310903,"Illinois Tool Works, Inc.",1351000000.0,141.33,0.044146,149.51,0.024421,2.27,0.025701985478378205,48000,56576363250.0,3.83,2019-06-27,324574519.125,19.9,5975000000.0,50700363250,4.298653,0.043936,0.004,0.187562,,2019-10-23,21.323607427055702,15.616710875331563,20.78,13.56,15.580935233558696,3.43,0.17355092091007585,14768000000.0,307666.67,45.33,325775000,1504000000.0,14768000000.0,4,7.4881,0.10997799999999999,160.78,117.75,0.109978,0.113158,0.803646,0.229305
0,4307000000,1584906.5,1640690.4,0.47901565477690145,"Waste Management, Inc.",432000000.0,100.66,0.034212,114.15,0.011696,1.6,0.016497890295358652,43700,60289817000.0,4.04,2019-06-06,422842640.2,27.49,4188000000.0,50271492000,2.361587,0.022963,0.113199,0.253968,,2019-10-24,27.45727482678984,19.219399538106234,28.65,2.89,8.01139314741036,3.37,0.12907335389566849,14914000000.0,341281.46,35.16,424682000,61000000.0,14914000000.0,1.955,4.1362,0.321807,118.89,83.22,0.321807,0.4454,1.408781,0.335663
0,3736000000,2229966.0,2747367.47,1.12024007742838,Emerson Electric Co.,1623000000.0,66.29,0.061972,64.4,0.019266,0.53,0.029252925292529253,87500,44637569200.0,2.56,2019-05-16,610731913.88,18.31,7236000000.0,40970569200,2.040087,0.008472,-0.062051,0.068098,,2019-08-06,23.236151603498545,16.145772594752188,17.99,1.71,4.579252173913043,2.35,0.12655101102941177,17408000000.0,198948.57,28.32,614620000,1093000000.0,17408000000.0,1.95,3.7059,-0.064552,79.7,55.38,-0.064552,0.196691,0.043899,0.115649
0,3113104400,2931978.8,2429576.13,0.929122498563948,ABB Ltd.,2030990901.12,19.54,-0.007966,19.12,-0.016324,0.62,,146600,44287148901.24,1.59,2019-05-06,,18.68,8608645735.75137,,7.061728,-0.064128,-0.091881,-0.02759,,2019-10-23,18.953488372093023,13.984496124031006,18.61,-1.77,2.8545260398907644,1.43,0.0783769161406674,27788415767.109875,189552.63,13.03,,4156981376.6400003,27788415767.109875,,1.0037,-0.184279,24.45,18.04,-0.184279,-0.204629,-0.160668,-0.016842
