,EBITDA,avg10Volume,avg30Volume,beta,companyName,currentDebt,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debtToEquity,dividendYield,employees,enterpriseValue,enterpriseValueToRevenue,exDividendDate,float,forwardPERatio,grossProfit,marketcap,maxChangePercent,month1ChangePercent,month3ChangePercent,month6ChangePercent,nextDividendDate,nextEarningsDate,peHigh,peLow,peRatio,pegRatio,priceToBook,priceToSales,profitMargin,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,totalCash,totalRevenue,ttmDividendRate,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
0,,6650145.4,5476500.6,0.6826111317288659,U.S. Bancorp,22219000000,51.3,0.09046,52.82,0.03705,1.09,0.02579295921924015,73333,146368920000.0,,2019-06-27,1579990896.0,13.31,,90889920000,1.763731,0.103886,0.082642,0.119173,,2019-10-16,13.52470588235294,10.150588235294117,13.48,1.97,1.7811424876050874,,,,0.0,,1584000000.0,,,1.48,4.2569,0.090875,57.48,43.14,0.090875,0.025769,0.318339,0.237972
0,,2864860.6,2429134.23,1.1493999420186873,"The Goldman Sachs Group, Inc.",140588000000,198.13,0.159032,200.58,0.038037,4.18,0.014630413252903575,36600,457882475460.0,,2019-08-29,342408841.245,9.72,,81267475460,1.965096,0.114489,0.073555,0.112257,2019-08-29,2019-10-15,10.28020134228188,6.363255033557047,9.22,-3.25,0.9011196480567721,,,,0.0,,365839000.0,,,3.25,24.0977,-0.065225,245.08,151.7,-0.065225,-0.082656,0.327353,0.291286
0,,9054359.7,8893307.17,1.2162582049396686,Morgan Stanley,89942000000,43.44,0.068192,43.48,0.027865,3.25,0.026235242675994752,60348,336677660000.0,,2019-07-30,1253702982.0,9.35,,75882660000,0.196939,0.051736,-0.056129,0.07245,2019-07-30,2019-10-15,11.515695067264573,8.237668161434978,9.83,-6.14,0.9456254517359122,,,,0.0,,1659000000.0,,,1.2,4.653,-0.104016,51.31,36.74,-0.104016,0.109019,0.606397,0.132178
0,5803000000,532637.1,497631.87,1.1561294408686489,"BlackRock, Inc.",1000000000,430.47,0.069803,456.31,0.009756,0.16,0.026894200807244282,14900,72866838390.0,5.13,2019-09-04,149342023.107,17.34,11322000000,74291838390,9.951034,0.029474,-0.00348,0.179618,2019-09-04,2019-10-18,19.2603305785124,13.553343350864012,18.02,-4.81,2.2947994807561627,5.23,0.3031903655186985,14199000000,952953.02,91.39,155367000.0,6488000000,14199000000,12.86,26.5428,-0.04921299999999999,509.87,360.79,-0.049213,0.245803,0.593211,0.227903
0,2892600000,1080670.8,1208946.5,0.3447462762287548,"CME Group, Inc.",574200000,184.14,0.020142,197.41,-0.024595,0.17,0.01417416820012931,4590,74930133249.99998,17,2019-06-07,353316574.14,29.74,3705400000,71978033250,17.568897,0.036978,0.132597,0.0871,,2019-07-31,31.585106382978726,24.06382978723404,37.44,-2.9,2.7770677330864055,16.33,0.4451451905626134,4408000000,960348.58,12.31,357972000.0,1448900000,4408000000,2.85,5.37,0.214998,207.83,158.34,0.214998,0.521349,1.531978,0.083468
0,,1462054.1,1505510.7,0.5699196219431779,Chubb Ltd.,1927000000,136.95,0.018035,148.6,0.03505,0.28,0.019219454795057853,32700,84362526870.0,,2019-06-20,454709858.616,14.62,,70040526870,3.934583,0.039481,0.065028,0.158951,,2019-10-22,15.993730407523511,12.491118077324975,,0.0,1.3921236856018446,,,,0.0,,457871000.0,,,2.94,,0.10936299999999999,153.06,119.54,0.109363,0.055381,0.4038,0.201744
0,-12499460000,2840502.2,4366827.73,1.2036837844323591,"Altaba, Inc.",,67.18,0.076235,67.15,0.00652,0.09,,,39231979110.0,1.85,,,4.17,21186131000,36890476110,0.02,0.014864,-0.065535,0.088776,,2019-07-29,,,-4.47,,1.0493343215930675,1.74,-0.42565002706505156,21198925000.000004,,40.81,519510999.99999994,658497000,21198925000.000004,,-15.9011,-0.0417,79.18,54.75,-0.0417,0.02,0.02,0.235171
0,,2107223.3,1851996.8,0.7875970172663607,"The PNC Financial Services Group, Inc.",1632000000,128.81,0.056135,135.55,0.023143,1.2,,53063,121250600000.0,,2019-07-18,445705935,12.64,,63831600000,2.183879,0.060449,0.04226,0.143589,,2019-10-16,13.311934900542495,9.805605786618445,,0,1.3374036205162587,,,,0,,447000000.0,,,,,-0.011080000000000001,147.23,108.45,-0.01108,0.101795,0.62497,0.201919
0,3588217000,6798159.4,8178116.33,1.1336739008309624,"The Blackstone Group, Inc.",187639000,36.47,0.115995,43.96,0.029682,1.6,0.04405196914332115,2615,66010317724.24,10.48,2019-07-26,,21.42,6135346000,58325402724,0.115516,0.111713,0.215996,0.484182,,2019-10-17,21.286324786324787,11.487179487179487,27.37,-0.75,5.08772527191395,9.26,0.24485445117507387,6296753000,2407936.14,9.56,658866000.0,2545161000,6296753000,2.17,1.7999,0.395863,49.81,26.88,0.395863,0.298473,0.367483,0.638178
0,5112000000,10681097.1,10402857.77,1.134900528612205,The Charles Schwab Corp.,8000000,44.17,0.074128,41.82,0.020621,0.33,0.01362088535754824,19500,31379190500.0,2.86,2019-08-08,1194548257.86,16.5,9416000000,58807190500,5.070866,0.095771,-0.040305,-0.073022,2019-08-08,2019-10-14,20.08679245283019,14.275471698113208,16.44,1.64,2.845050338655055,5.35,0.31913731913731913,10989000000,563538.46,8.23,1335010000.0,34306000000,10989000000,0.6,2.68,-0.161751,53.01,37.83,-0.161751,0.144766,0.764975,0.059404
0,2742000000,1254645.8,1697662.67,0.7269202809038575,"Marsh & McLennan Cos., Inc.",314000000,90.56,0.043492,99.07,0.014557,0.78,0.01620302586627623,65000,57145192800.0,,2019-07-10,510288074.64,22.42,,52387192800,1.180469,0.03141,0.098071,0.233446,0000-00-00,2019-07-30,23.020044543429844,16.547884187082403,30.86,3.04,6.974729436825989,,,,0,,511344000.0,1066000000,,1.66,3.32,0.21587900000000002,103.36,74.3,0.215879,0.268214,0.929789,0.296179
